,0,1,2,3
0,39.92429055078565,0.18744556038783838,2.8240752001130494,59.55696240179101
1,8.760849278349614,0.17280028575134476,0.11577059872764739,2.65314369934356
2,38.30112206977895,0.28324585178701706,5.845862517762563,80.33565911166646
3,41.661163368225615,0.7947298398963974,45.1031568521483,177.0765571506446
4,16.318562609015668,1.3695107108596751,13.04342913742559,10.645985755379654
5,14.688761886429457,0.1781974413926108,0.34587203785277,7.681441068515477
6,3.809772950303297,0.20101332830720448,0.029521234012632937,0.5795146790656863
7,20.15467753085027,0.5302386887142541,5.300892411236646,36.168895466380874
8,10.637176732096677,1.3100943805585126,5.389383522551385,5.750974582776741
9,44.55733167986014,0.03733092932514848,0.14109711328783553,15.11149767931075
10,0.7413979328707354,0.3181619214508116,0.0027443480831248874,0.033330404299681995
11,49.57386816769291,0.0453036423864547,0.2571690176910485,22.69071893228575
12,0.39631181986662933,0.7344490700605352,0.0035991402973376114,0.01594370940019958
13,49.344850070612864,0.1802593447332408,3.9931365420162535,87.64688079890475
14,21.164913968641997,0.39392128733638,3.3667801579863292,32.40044276293652
15,26.52147870056951,0.7808634768177548,17.780857758160707,71.77141883224553
16,18.262606731934213,1.2199817476314065,15.006753434371447,21.96699900932116
17,24.508128681208397,0.02448410677572666,0.018367327848603805,3.000094329004739
18,43.60619308534186,0.9459299056780477,63.81550088099786,184.11572213655018
19,5.415200184184743,1.296336312924765,1.3862422415444806,1.5612732398326337
20,8.880763616833743,0.9915668935911414,2.818225861753974,7.373241748012807
21,5.179310808283716,1.3407730826520317,1.2974884799659003,1.2153205116118468
22,44.21638374289401,1.237644391732005,89.08179380309602,123.30716717238188
23,30.29829195332536,0.45686169463368576,9.114250646564031,74.16801410364296
24,33.29497424087917,0.6448912754525746,20.436731786277644,108.68081487742559
25,21.613569177790957,1.0915284143463142,18.76592296754559,39.0091511219925
26,42.21212109804217,1.56780476855198,90.91057250000988,1.0878603353645606
27,25.56156954631185,0.3205965316091628,3.3105949733292976,39.88049074145948
28,31.274708238402216,1.1139665579321454,40.19353673541755,79.02154176101641
29,7.319727411414045,0.8016217794291689,1.4111371282084355,5.464306894336929
30,44.193632970427615,0.6199353478799162,33.63485037854679,188.48031846588557
31,30.13780825877987,0.2892113096847721,3.76925285764407,50.66982170988144
32,8.30805143779868,0.2527548012100118,0.22022825421775136,3.4107110494365322
33,12.377719160044132,0.17622608554340258,0.24025096483856748,5.396675550920347
34,39.09058214789554,1.3828927717340684,75.24248878635218,57.228451163219944
35,49.0213381209702,0.2388518827812051,6.862730779310989,112.7347183462413
36,36.694781899103376,1.4372510074253662,67.48139579250693,36.26313144524862
37,27.378483506451694,0.11179454933757277,0.4759857349916833,16.959722050166178
38,1.7178938444944003,0.2574738563929243,0.009763031512690005,0.1483076006171796
39,41.09941432435156,0.5604383513290438,24.350941894331157,155.21019894733575
40,24.532294015367594,1.0211291684495374,22.326014094069695,54.71189353123186
41,28.06085981674157,0.9689860439739338,27.297899295084207,74.99253562149819
42,10.372499515537264,0.803516708608036,2.844045819684734,10.971236234742092
43,31.846803363608572,0.47786789183249867,10.944043457756973,84.52567603243841
44,18.537361985813362,1.400750444600227,17.030245669620694,11.696649072597662
45,25.8185798645315,1.0126337818493516,24.470091340791722,61.11579362112146
46,47.41459798192063,0.7355169835990937,51.63866791251693,228.2618385969757
47,0.18799953734295327,0.8464526576112337,0.0010114517266322672,0.0035796586095463174
48,47.35775461496951,0.04224839697405686,0.20412123853905892,19.3143211598847
49,45.995047687116276,0.4651417286655132,21.716347623719592,173.08377746906368
50,25.34576589895199,1.0074443814072456,23.42885230802475,59.193357698278525
51,28.550228165082732,0.864269512116463,24.06024188941683,82.14238548217986
52,8.356139293405324,0.6974381495711377,1.469507586891988,7.015038726135603
53,23.312248330369666,1.4656078837365418,27.42193290776917,11.580624945932787
54,17.148808415706025,0.22520917579031716,0.7482197752306169,13.063892211483772
55,7.27554628942701,0.3408821846386179,0.3018535885977546,3.403758267193545
56,14.014916172067476,1.0955224898424203,7.923043704456067,16.30937699934596
57,41.42961311670597,1.2305377929371155,77.81863292307055,110.1998341624374
58,0.41368902799976404,1.2251218200307208,0.007729120102124394,0.011134086414450201
59,23.42044683271461,1.3157029097040627,26.203642326085408,27.332970989077882
60,29.842316097452354,1.5163537036093175,45.30238808607161,9.875282080516062
61,24.576529589292072,0.03641009057960465,0.04083538351048739,4.484178554013864
62,37.25575095624165,0.07214255043186027,0.36792558536992476,20.364518092961806
63,31.037686484780906,0.1015366044030485,0.5049808292484144,19.825135615445898
64,14.06789630653269,1.2859231621112548,9.299739782929333,10.893264548241115
65,34.97273675533306,1.5530574353463154,62.3830351113157,4.42688789574997
66,30.42669137782171,1.4475110962338673,46.51956534150677,23.057639492065228
67,33.58615717399344,1.4103813287766842,56.08421054700547,36.29888898061675
68,42.275190883663996,0.11453144917953578,1.190871270592267,41.40905066380982
69,32.98367298576113,0.1296185808424161,0.9273484086339717,28.457312936827798
70,27.234220806817934,0.15165681192482272,0.8637052604631555,22.60560260173413
71,49.83724698643137,0.6654951941429232,48.31186742510756,246.19146689224075
72,33.41270031354347,0.9433167945822045,37.32599262313629,108.2844115874473
73,40.92623509600043,1.1296292574326257,69.87604945018556,131.98385093693486
74,45.949100450444696,0.2996440378426872,9.385819077212599,121.52040696719563
75,48.07359048799049,0.19981509541691803,4.645431222929129,91.75365687939671
76,41.394575878764854,0.007903511394410992,0.005460871129798282,2.76371205226667
77,10.987604590940048,0.7595781679327219,2.9208127669927566,12.302706035513626
78,39.97949907429388,0.5561625819473314,22.728616014983334,146.2548930653918
79,45.72331911822388,0.640263466638671,38.067965882339365,204.40454300259864
80,30.947564460568383,0.5295028959085734,12.466919047628878,85.20755788568655
81,2.561005528050603,0.30217654548837763,0.02963653484277549,0.3802936012057115
82,38.65591326174295,0.1354239034507652,1.3896643023144142,40.79511964520352
83,44.27441466765957,0.8271074883315873,54.17228154090831,199.32729304833757
84,47.05475281747511,0.3843971460730636,15.885988897899427,157.08469453698575
85,27.540657200546413,0.7507164654066981,18.008129777690836,77.21060016738478
86,33.75014146348736,0.3073038659020313,5.3176152859932015,67.02370646643205
87,12.182261867496175,0.6546100571619062,2.8068573715736056,14.628490803861872
88,46.468386655858815,0.43683085314564574,19.718944314840236,168.9297208180858
89,44.948462110630274,1.2681702645754105,93.92419147596046,117.29851996351984
90,49.77413854671837,0.2463600504570042,7.5177504665579775,119.58171266605802
91,39.46866116749758,0.9730890931058812,54.3086467797505,147.88813539557725
92,39.73407797595348,1.292730394081052,74.48149689436784,85.04639829054112
93,17.322796846727922,1.326451582438744,14.414131594910694,14.375303841648622
94,8.460463233325116,1.1803788956263832,3.1230659372278877,5.141103223141487
95,22.255859977303018,0.11529183237674431,0.3344295736835685,11.55143371713885
96,29.600220019575467,1.384921345857183,43.1759538700934,32.47619490828157
97,15.126244345746676,0.12517568330338535,0.18196027915112703,5.784155661014516
98,35.4312042757003,0.722291080940492,27.993496649603728,127.08004790764295
99,27.902005184550692,0.42063724382376505,6.623131108879939,59.222731454552154
100,24.96268075041942,1.1499753431136481,26.487058929393736,47.417939975938545
101,33.556676673498025,0.3189246013862457,5.648110185721922,68.42123470122773
102,42.19306865813213,0.7634803057389743,43.424522448003984,181.48417085523766
103,15.275609990719508,0.5221895953521952,2.9618126105457443,20.586982778126746
104,31.368826160471823,0.9924345225809912,35.20174213785534,91.92295311182417
105,1.134061481047699,1.049888004349763,0.04936548552575977,0.1132974528477633
106,15.877179328062269,0.3859024365381003,1.822129133127823,17.939946784894214
107,10.833298095102295,1.1437333090824713,4.960503725363701,9.029526905256704
108,37.96992570678002,0.12354082530765718,1.116950290711338,35.980399980620895
109,9.319459743885139,0.2687930399646604,0.3125193552868269,4.538158805065603
110,17.850461765083548,0.448525997004657,3.05701172527084,25.409540687251955
111,20.477146980513645,0.6376260257717556,7.581225637983115,40.93200906371046
112,16.498799286332442,1.3134842903754698,12.988864124514244,13.67183976993028
113,20.98551525650193,1.4301610099751516,22.027496167495837,12.473720543749844
114,40.25027526053485,0.5986957680867986,26.252492021406375,153.92303977016977
115,29.916129702433597,0.20236331052504192,1.8445138899008746,35.960406148604655
116,27.993942108523257,0.25939052075517205,2.630377227880229,39.64859289764569
117,47.97495945538242,0.2546760750526223,7.453146210374373,114.5189369175462
118,45.892538796248736,0.062094673057601364,0.41378861483720697,26.621069804127274
119,27.10107650070668,1.0184104167002654,27.155436232782407,66.95366123655018
120,47.23666908406578,1.260506423354231,103.22857823917187,132.39981214633235
121,24.695748522721118,1.3042392991573106,28.957298679705954,31.627736458609288
